,time after 1 iterations,time after 2 iterations,time after 3 iterations,time after 4 iterations,time after 5 iterations,time after 6 iterations,time after 7 iterations,time after 8 iterations,time after 9 iterations,time after 10 iterations,time after 11 iterations,time after 12 iterations,time after 13 iterations,time after 14 iterations,time after 15 iterations,time after 16 iterations,time after 17 iterations,time after 18 iterations,time after 19 iterations,time after 20 iterations,time after 21 iterations,time after 22 iterations,time after 23 iterations,time after 24 iterations,time after 25 iterations,time after 26 iterations,time after 27 iterations,time after 28 iterations,time after 29 iterations,time after 30 iterations,time after 31 iterations,time after 32 iterations,time after 33 iterations,time after 34 iterations,time after 35 iterations,time after 36 iterations,time after 37 iterations,time after 38 iterations,time after 39 iterations,time after 40 iterations,time after 41 iterations,time after 42 iterations,time after 43 iterations,time after 44 iterations,time after 45 iterations,time after 46 iterations,time after 47 iterations,time after 48 iterations,time after 49 iterations,time after 50 iterations,time after 51 iterations,time after 52 iterations,time after 53 iterations,time after 54 iterations,time after 55 iterations,time after 56 iterations,time after 57 iterations,time after 58 iterations,time after 59 iterations,time after 60 iterations,time after 61 iterations,time after 62 iterations,time after 63 iterations,time after 64 iterations,time after 65 iterations,time after 66 iterations,time after 67 iterations,time after 68 iterations,time after 69 iterations,time after 70 iterations,time after 71 iterations,time after 72 iterations,time after 73 iterations,time after 74 iterations,time after 75 iterations,time after 76 iterations,time after 77 iterations,time after 78 iterations,time after 79 iterations,time after 80 iterations,time after 81 iterations,time after 82 iterations,time after 83 iterations,time after 84 iterations,time after 85 iterations,time after 86 iterations,time after 87 iterations,time after 88 iterations,time after 89 iterations,time after 90 iterations,time after 91 iterations,time after 92 iterations,time after 93 iterations,time after 94 iterations,time after 95 iterations,time after 96 iterations,time after 97 iterations,time after 98 iterations,time after 99 iterations
813,34.75937080383301,69.70746040344238,104.57115411758423,139.59073066711426,175.24977660179138,210.99387168884277,246.03326988220215,282.14624857902527,316.972975730896,352.41523694992065,388.0386073589325,424.019038438797,459.1500036716461,495.17283058166504,530.8011348247528,566.1103575229645,601.4687209129333,636.9966952800751,672.0143871307373,707.1153683662415,742.4030544757843,778.2265317440033,813.5949964523315,849.5403838157654,885.1001853942871,920.6424822807312,956.1720697879791,992.3411486148834,1027.9281623363495,1064.163227558136,1098.9667501449585,1134.1372818946838,1169.0869913101196,1204.45996260643,1240.1744830608368,1275.7857949733734,1311.1276631355286,1346.997718334198,1382.4192471504211,1418.9295666217804,1454.7369799613953,1491.0645866394043,1526.5590798854828,1562.1835145950317,1598.0390439033508,1634.0062177181244,1670.0843143463135,1705.630913734436,1742.0630197525024,1777.4233553409576,1813.6103348731995,1850.2550628185272,1886.9396014213562,1922.730643749237,1959.7511174678802,1995.4645023345947,2031.3618092536926,2067.6599979400635,2103.729460477829,2140.5390582084656,2176.6120784282684,2212.9310941696167,2249.411262989044,2285.640383243561,2321.3470520973206,2357.5476121902466,2393.9616186618805,2429.903737783432,2466.7666370868683,2503.2772653102875,2539.6343615055084,2575.96640253067,2612.0850167274475,2648.9586386680603,2685.5813632011414,2722.4129300117493,2758.647363424301,2796.0256254673004,2832.2575027942657,2868.0411384105682,2904.6653802394867,2941.4001932144165,2979.4455301761627,3016.2974796295166,3052.608292579651,3089.29971408844,3126.6012144088745,3163.9661116600037,3200.5253500938416,3237.1237499713898,3273.7342007160187,3310.5356256961823,3347.480838537216,3383.7600626945496,3420.5377900600433,3457.11931347847,3494.0354931354523,3530.5819005966187,3568.212301969528
814,34.42394685745239,69.85598301887512,104.5079140663147,139.85393595695496,174.485337972641,209.9917311668396,245.0320200920105,280.37965989112854,315.4248368740082,351.4574074745178,387.52252769470215,422.644868850708,457.89620089530945,493.112375497818,528.8215913772583,564.8228073120117,600.8469605445862,636.909877538681,672.834041595459,708.2072992324829,743.3179721832275,778.0591375827789,813.2199683189392,848.4088723659515,884.0288233757019,920.7086107730865,956.7502408027649,993.1124422550201,1028.5693080425262,1064.2742342948914,1099.5250284671783,1134.4100635051727,1170.234965801239,1206.0678679943085,1241.7800319194794,1277.8192358016968,1314.0144727230072,1350.7128002643585,1387.6065618991852,1424.0201864242554,1460.2174837589264,1495.7950875759125,1531.117930173874,1566.924328327179,1602.4162421226501,1639.1041190624237,1675.1485860347748,1711.0967855453491,1746.4681386947632,1782.9211702346802,1819.3012690544128,1855.9681911468506,1892.0371663570404,1928.4316699504852,1964.280359506607,2000.7795271873474,2036.8606095314026,2073.0286676883698,2110.1820509433746,2146.2757482528687,2182.0619099140167,2218.4544451236725,2255.2686212062836,2291.0272331237793,2327.5482580661774,2363.8285195827484,2400.859066963196,2437.4224548339844,2474.4129481315613,2510.3723855018616,2546.6981704235077,2583.4650802612305,2620.9203634262085,2657.4688482284546,2694.305185317993,2730.63974070549,2767.4296822547913,2803.7757234573364,2840.8670239448547,2877.3181092739105,2914.0608146190643,2950.567971944809,2987.391555786133,3023.674247980118,3060.2465064525604,3096.9722690582275,3134.4586973190308,3171.8875625133514,3208.6464035511017,3245.4984652996063,3281.841204404831,3319.10067820549,3355.6653485298157,3392.6644575595856,3429.37197804451,3466.250247478485,3502.674749135971,3540.3611178398132,3576.5149981975555
816,34.86552572250366,70.37990260124207,105.94494843482971,141.85344219207764,177.46690249443054,212.99917006492615,247.75452065467834,283.6814978122711,319.3023340702057,355.0487458705902,391.8560333251953,428.5065348148346,464.34200644493103,499.54441499710083,535.3017354011536,571.1199202537537,607.1023631095886,643.0181584358215,678.705352306366,714.4873585700989,749.8106565475464,785.0098121166229,820.904289484024,855.9572114944458,892.0626811981201,927.5158295631409,963.7124314308167,998.7398295402527,1035.2144131660461,1071.3835718631744,1106.2693231105804,1142.7290434837341,1178.604079246521,1214.3408825397491,1249.416972875595,1285.1952600479126,1321.681794166565,1357.3178522586823,1393.4110386371613,1429.3050694465637,1464.9962830543518,1501.1755113601685,1537.049712896347,1573.4840478897095,1609.9755153656006,1645.7074406147003,1681.7259364128113,1718.0147264003754,1753.960739850998,1790.0513195991516,1826.749362230301,1863.5477092266083,1899.4739129543304,1935.7415630817413,1971.730771780014,2007.9645266532898,2044.6926474571228,2080.916954278946,2117.072273015976,2153.322990655899,2189.843870162964,2225.8021082878113,2262.2936656475067,2298.473597049713,2334.910736322403,2372.050144433975,2408.7216017246246,2445.641320705414,2483.0788152217865,2519.3578174114227,2555.4995880126953,2591.9929168224335,2629.1390290260315,2665.323630809784,2701.7971789836884,2737.890527486801,2774.791888475418,2811.238409280777,2847.519163131714,2883.950613975525,2920.7722160816193,2957.0787653923035,2993.194839000702,3029.5245213508606,3066.8850049972534,3103.8611977100372,3140.947951078415,3178.3600764274597,3215.2960538864136,3252.461832523346,3288.9450759887695,3325.7998447418213,3362.1604578495026,3398.324150085449,3435.5981817245483,3472.5181906223297,3508.7488820552826,3546.211152076721,3583.15939950943
818,34.437899112701416,69.97790884971619,106.39864373207092,142.23452138900757,177.12621545791626,212.93911695480347,247.39529538154602,282.72647762298584,318.4553723335266,353.94587683677673,389.22901606559753,425.24633526802063,460.9090025424957,495.71974897384644,531.0055963993073,566.7088179588318,602.6216113567352,638.1119077205658,673.6153721809387,708.7094526290894,744.0646033287048,779.1876549720764,814.9115829467773,850.1969006061554,886.3270735740662,922.0624768733978,957.9132251739502,993.3045754432678,1028.8096361160278,1064.5433900356293,1099.9675302505493,1136.3701057434082,1172.1599380970001,1208.0961201190948,1243.666552066803,1280.1101653575897,1316.102686882019,1352.1269459724426,1388.1578874588013,1424.1117475032806,1459.6431155204773,1495.1669681072235,1531.461323261261,1567.2800285816193,1603.4988944530487,1639.1705820560455,1675.854745388031,1711.1940009593964,1747.706122636795,1783.5356574058533,1820.6739275455475,1856.7153356075287,1893.1711692810059,1929.3523802757263,1965.2709558010101,2001.7292528152466,2038.085650920868,2074.3889224529266,2110.333441257477,2146.8123784065247,2183.372521162033,2220.0844402313232,2256.2877054214478,2292.454834461212,2328.7465567588806,2365.8269736766815,2402.418431043625,2438.6326022148132,2475.1763026714325,2511.2622814178467,2548.0127658843994,2585.208746910095,2622.4857819080353,2658.8809287548065,2694.990381002426,2731.594297170639,2768.783641576767,2805.4159746170044,2841.4561882019043,2878.2374544143677,2915.444149017334,2952.7678141593933,2989.3473267555237,3026.3835031986237,3062.4955706596375,3099.919452190399,3137.3803946971893,3174.734970331192,3211.03319644928,3247.925148963928,3285.4323210716248,3322.4003574848175,3359.410149335861,3396.4567444324493,3433.156062602997,3469.487560033798,3506.4471530914307,3543.995134830475,3581.10866355896
819,36.12231755256653,70.99515891075134,107.1092038154602,142.52752828598022,177.52027416229248,213.7691934108734,250.3557562828064,285.9510097503662,321.554550409317,357.4277455806732,393.3587656021118,428.9031825065613,464.31943249702454,500.3405532836914,535.7828958034515,571.3789143562317,606.3426620960236,642.3442106246948,677.3682239055634,713.0640649795532,749.5528554916382,785.2152161598206,821.3187203407288,857.6177833080292,893.2393708229065,928.735023021698,964.0972366333008,999.5459096431732,1035.1738691329956,1071.7495036125183,1108.2170460224152,1143.3396487236023,1178.8233642578125,1215.2149636745453,1250.9467315673828,1287.1124033927917,1323.222089767456,1359.0542225837708,1394.361561536789,1430.8060765266418,1466.7436616420746,1502.5839598178864,1538.6621294021606,1574.883642911911,1609.9267687797546,1645.5911152362823,1681.8414344787598,1718.4255666732788,1754.57288980484,1791.1189591884613,1827.390564441681,1863.5816752910614,1899.7243881225586,1935.787112236023,1972.2883744239807,2008.2431888580322,2044.6303400993347,2080.91837477684,2117.7973988056183,2153.9506220817566,2189.4150998592377,2225.735727071762,2262.0600502490997,2298.418935060501,2335.29940366745,2371.3033566474915,2407.386613845825,2444.0059983730316,2480.630422115326,2518.025510072708,2554.9328184127808,2591.066959619522,2627.58429813385,2664.064100265503,2700.5385196208954,2737.1660447120667,2773.290721178055,2810.217146396637,2847.407956600189,2883.941638469696,2920.339319229126,2956.9969358444214,2994.423768043518,3031.346554040909,3068.5763323307037,3105.3123111724854,3141.5909283161163,3178.3764295578003,3215.805265903473,3252.6183800697327,3289.567615032196,3326.163045167923,3363.079643726349,3400.1211745738983,3437.159266471863,3474.4269070625305,3511.351195335388,3548.7648108005524,3585.8337111473083
820,36.82736945152283,72.22778272628784,108.18122029304504,144.06693291664124,179.69477605819702,216.18338918685913,251.77739429473877,287.60058522224426,323.9963252544403,359.6636309623718,395.41188788414,431.0733919143677,467.8880829811096,503.68395137786865,539.9700529575348,575.5486676692963,611.6881902217865,647.563366651535,683.4357740879059,718.3879582881927,754.5707261562347,790.4231114387512,825.965345621109,862.0363211631775,898.1321320533752,933.8426246643066,969.9495956897736,1005.4327778816223,1042.5124292373657,1078.0653448104858,1113.8887164592743,1149.4118406772614,1185.4870173931122,1222.5165331363678,1258.413661956787,1293.9712879657745,1329.9951343536377,1366.1179549694061,1402.0506398677826,1438.3500788211823,1474.7980587482452,1510.760503768921,1546.9046943187714,1583.4605474472046,1619.5825743675232,1655.3107225894928,1691.4522366523743,1727.7473134994507,1763.8195326328278,1799.7946345806122,1835.473551750183,1871.8454711437225,1907.6463170051575,1943.5057425498962,1979.0410869121552,2015.0952343940735,2051.3778173923492,2088.1115045547485,2123.872081041336,2159.951515197754,2195.4175987243652,2232.8626046180725,2270.472381591797,2307.4093737602234,2344.315986394882,2380.6477036476135,2417.660482645035,2454.486132144928,2490.932309627533,2527.256749391556,2564.3517711162567,2601.4143805503845,2637.879472017288,2673.9461138248444,2711.6636531352997,2748.308084964752,2785.4978971481323,2822.2914340496063,2859.1578505039215,2895.4988238811493,2932.064215660095,2969.881228208542,3006.6445140838623,3043.434598684311,3080.9452571868896,3118.169086456299,3154.591220140457,3191.721800804138,3228.820992708206,3266.102126121521,3303.5941622257233,3340.5580246448517,3378.021146297455,3414.661152601242,3452.0071771144867,3489.0916180610657,3525.996149778366,3562.569272518158,3599.3521015644073
826,35.33099961280823,70.8499071598053,105.86183166503906,140.88440561294556,176.71438574790955,212.64798665046692,247.931720495224,284.1832971572876,319.54160737991333,355.16652631759644,390.5850474834442,426.607102394104,462.2597141265869,497.8598425388336,533.6419496536255,569.5787043571472,605.5811486244202,641.6541488170624,677.5947725772858,713.8553037643433,750.3500647544861,786.2459535598755,821.6267926692963,857.7957894802094,893.0253658294678,929.1065962314606,965.1545226573944,1001.6268014907837,1038.0763013362885,1074.12739610672,1110.6315515041351,1146.5797517299652,1182.7779471874237,1218.3604362010956,1253.5421640872955,1289.822280406952,1326.0164530277252,1361.5851430892944,1398.3377709388733,1434.718418598175,1470.627758026123,1507.0800650119781,1543.0751011371613,1578.509855747223,1615.1434581279755,1651.032473564148,1687.295066833496,1723.887365102768,1760.0710265636444,1796.2394609451294,1832.6050429344177,1869.0290086269379,1904.9193818569183,1940.5298027992249,1976.6117701530457,2012.889092206955,2049.3207046985626,2086.352859735489,2122.6566433906555,2159.5908138751984,2195.9707584381104,2232.3603389263153,2269.1299633979797,2306.056094646454,2342.259512424469,2378.8969831466675,2415.940934896469,2452.7003581523895,2489.471366882324,2526.53875541687,2563.668792486191,2599.962853908539,2636.6115324497223,2673.628344774246,2710.2779638767242,2747.5427854061127,2784.182512283325,2821.1426877975464,2857.913492202759,2894.7766053676605,2932.3259053230286,2969.2832033634186,3006.17253446579,3043.2054612636566,3080.006662607193,3116.358617544174,3153.386848449707,3190.049213886261,3227.566969394684,3264.7452228069305,3301.7437851428986,3339.230003595352,3375.739131450653,3413.0265176296234,3450.2103095054626,3487.3490014076233,3524.622906446457,3561.6265382766724,3599.0010328292847
827,37.59391188621521,74.44578790664673,111.47297072410583,148.66830348968506,185.8426866531372,222.9032919406891,260.23210883140564,296.89357137680054,332.9501612186432,370.4383041858673,407.0124559402466,444.51492738723755,481.22972679138184,518.8330817222595,556.6819884777069,593.9556579589844,630.8398306369781,667.6353666782379,704.295250415802,741.8377387523651,778.8337416648865,815.74391913414,852.5633218288422,890.0857877731323,927.1783854961395,964.753894329071,1001.8795142173767,1038.8292315006256,1076.3683831691742,1114.0532157421112,1151.4906451702118,1188.8952176570892,1225.758206129074,1263.0081748962402,1301.0948462486267,1339.6010918617249,1376.7892422676086,1414.2822592258453,1451.8018329143524,1489.167724609375,1527.308697938919,1565.390529870987,1602.1460647583008,1640.6038098335266,1678.9487931728363,1716.4248609542847,1754.666469335556,1792.858650445938,1830.7605729103088,1868.963457584381,1907.7228569984436,1946.0829768180847,1984.5209639072418,2022.528183221817,2060.5798337459564,2098.450867176056,2136.6767270565033,2174.5608417987823,2212.431386947632,2250.2799928188324,2288.3775300979614,2326.7563631534576,2365.683375120163,2403.1672780513763,2441.1120274066925,2479.486110687256,2517.3712618350983,2555.4948632717133,2593.31569480896,2631.260588169098,2669.805519580841,2708.2783439159393,2746.418318748474,2784.654373884201,2822.9377121925354,2861.8436844348907,2899.934970855713,2938.8887016773224,2977.6898844242096,3016.4152176380157,3054.306298494339,3093.120090484619,3131.4236919879913,3170.8519151210785,3209.7166152000427,3247.8566858768463,3286.6258039474487,3324.970586538315,3363.1305136680603,3401.6419632434845,3440.602701187134,3479.1977100372314,3519.166403532028,3558.1989369392395,3596.9769139289856,3635.4506645202637,3673.793130159378,3712.1877102851868,3750.73685503006
830,36.89057779312134,73.62046670913696,111.15157651901245,148.1344017982483,184.9909861087799,221.8782238960266,258.89733624458313,295.86320185661316,332.6482992172241,369.4369900226593,406.7633788585663,444.08084201812744,481.5020577907562,519.0038022994995,556.4278130531311,593.681782245636,630.5316038131714,667.7120218276978,704.9499657154083,742.1212615966797,779.6119041442871,817.0541832447052,854.2032783031464,891.8021357059479,929.4897339344025,966.4796643257141,1003.5901784896851,1040.8849563598633,1078.4678370952606,1116.118902683258,1153.937711238861,1191.4886577129364,1229.8863515853882,1268.0644986629486,1306.3847715854645,1343.7310225963593,1381.5860109329224,1418.4477224349976,1455.7435636520386,1493.3589696884155,1531.2670392990112,1568.2038955688477,1606.2923800945282,1644.66761136055,1681.9493336677551,1719.265018939972,1756.9633650779724,1794.6667659282684,1832.528602361679,1870.1917839050293,1908.425682067871,1946.2116508483887,1983.8245778083801,2021.4991178512573,2059.040343284607,2096.225304365158,2134.2393074035645,2172.631937980652,2210.771115064621,2248.4535789489746,2286.417340517044,2324.459621667862,2361.635800600052,2399.3119144439697,2438.1553871631622,2476.2708864212036,2514.562579870224,2552.724601507187,2591.019392490387,2629.612753391266,2667.599932909012,2705.6028249263763,2743.728530883789,2781.9306993484497,2820.537703514099,2858.928967475891,2897.329658508301,2935.258953332901,2974.6604874134064,3013.2475950717926,3051.7719433307648,3090.3357117176056,3128.8719444274902,3167.455623149872,3205.349890947342,3243.2267701625824,3282.6645822525024,3321.501361131668,3359.339079141617,3397.737263441086,3436.19734954834,3474.6303894519806,3513.899927377701,3552.688024997711,3591.7853927612305,3630.7377490997314,3669.0451045036316,3707.8251683712006,3746.2095849514008
832,37.23358941078186,74.85060024261475,112.07403254508972,149.0056631565094,186.17980933189392,223.34497570991516,259.61960530281067,296.6441321372986,333.25425910949707,370.46110248565674,407.91136360168457,444.8508577346802,482.4093244075775,520.5917162895203,557.656831741333,594.8360934257507,632.2473413944244,669.2574648857117,706.5414419174194,743.595696926117,780.8429374694824,817.6796109676361,855.4374680519104,893.0079944133759,930.3655791282654,967.7332513332367,1004.9512038230896,1042.6296615600586,1080.6070234775543,1118.3935265541077,1155.827665090561,1193.609935283661,1232.3518738746643,1270.0557720661163,1306.8743250370026,1344.3422288894653,1382.2695236206055,1418.9933347702026,1456.412092924118,1494.4061706066132,1532.5446631908417,1569.9969096183777,1607.967535495758,1644.9786388874054,1682.8381814956665,1720.2488644123077,1758.4183869361877,1796.433852672577,1834.4858434200287,1872.864149570465,1910.7063636779785,1948.8837428092957,1987.2812604904175,2024.9888136386871,2063.1170737743378,2100.9794628620148,2139.126407623291,2177.3189568519592,2215.1048798561096,2253.295424222946,2291.423738718033,2329.2332649230957,2367.1710362434387,2405.442132472992,2442.7860457897186,2480.8062250614166,2519.595858335495,2558.0601348876953,2596.793654203415,2634.987439393997,2672.859532594681,2710.1773476600647,2748.478589296341,2787.677242040634,2825.7875487804413,2863.9504928588867,2902.4441561698914,2941.3322751522064,2979.499962091446,3017.9693880081177,3056.598049402237,3094.9776175022125,3133.2958624362946,3172.0544052124023,3210.6644637584686,3249.2580296993256,3287.539338350296,3326.5015239715576,3365.10964012146,3403.3429911136627,3441.5001339912415,3479.940258741379,3518.968465566635,3558.30050945282,3597.294474840164,3636.7176883220673,3675.20250916481,3714.2794392108917,3753.1291704177856
